Datum,KielerWoche,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode
2015-10-05,,2.0,377.265838211666,,,,
2015-10-06,,2.0,354.961577916475,,,,
2015-10-07,,2.0,360.31000218759,,,,
2015-10-08,,2.0,322.607112704729,,,,
2015-10-09,,2.0,368.419818568006,,,,
2015-10-10,,2.0,443.62330984219,,,,
2015-10-11,,2.0,557.722976595955,,,,
2015-10-12,,2.0,377.926547877883,,,,
2015-10-13,,2.0,346.374494406459,,,,
2015-10-14,,2.0,372.052820131498,,,,
2015-10-15,,2.0,345.970837991214,,,,
2015-10-16,,2.0,384.203133289552,,,,
2015-10-17,,2.0,521.130431805683,,,,
2015-10-18,,2.0,453.288658341532,,,,
2015-10-19,,2.0,398.122768822511,,,,
2015-10-20,,2.0,366.38967283357,,,,
2015-10-21,,2.0,394.596128794788,,,,
2015-10-22,,2.0,409.101520904092,,,,
2015-10-23,,2.0,430.883786231859,,,,
2015-10-24,,2.0,463.36098285518,,,,
2015-10-25,,2.0,384.851426907233,,,,
2015-10-26,,2.0,328.738163480579,,,,
2015-10-27,,2.0,331.472015657754,,,,
2015-10-28,,2.0,304.006515491702,,,,
2015-10-29,,2.0,306.427920731397,,,,
2015-10-30,,2.0,337.09962010326,,,,
2015-10-31,,2.0,377.801673947832,,,,
2015-11-01,,2.0,469.026184716499,,,,
2015-11-02,,2.0,285.156333256917,,,,
2015-11-03,,2.0,227.368950308808,,,,
2015-11-04,,2.0,256.059850846365,,,,
2015-11-05,,2.0,274.749839438109,,,,
2015-11-06,,2.0,246.392025222422,,,,
2015-11-07,,2.0,350.222831381163,,,,
2015-11-08,,2.0,466.540193942821,,,,
2015-11-09,,2.0,266.493884189038,,,,
2015-11-10,,2.0,237.906672638622,,,,
2015-11-11,,2.0,214.420897950301,,,,
2015-11-12,,2.0,240.965897111926,,,,
2015-11-13,,2.0,264.15177278786,,,,
2015-11-14,,2.0,347.614033858304,,,,
2015-11-15,,2.0,483.160689627582,,,,
2015-11-16,,2.0,257.912087518437,,,,
2015-11-17,,2.0,236.556165735368,,,,
2015-11-18,,2.0,198.911870818593,,,,
2015-11-19,,2.0,243.788203213012,,,,
2015-11-20,,2.0,227.863733533634,,,,
2015-11-21,,2.0,364.001891067586,,,,
2015-11-22,,2.0,412.356910869242,,,,
2015-11-23,,2.0,252.705465822807,,,,
2015-11-24,,2.0,253.437861780942,,,,
2015-11-25,,2.0,255.115425796983,,,,
2015-11-26,,2.0,275.094910670148,,,,
2015-11-27,,2.0,283.115432286782,,,,
2015-11-28,,2.0,403.083011014191,,,,
2015-11-29,,2.0,481.333773696359,,,,
2015-11-30,,2.0,288.123644467983,,,,
2015-12-01,,2.0,251.710213001089,,,,
2015-12-02,,2.0,223.700501598317,,,,
2015-12-03,,2.0,271.393516674893,,,,
2015-12-04,,2.0,223.004926208522,,,,
2015-12-05,,2.0,376.387257691091,,,,
2015-12-06,,2.0,491.74583143461,,,,
2015-12-07,,2.0,238.587801055645,,,,
2015-12-08,,2.0,259.237368045978,,,,
2015-12-09,,2.0,261.967843681113,,,,
2015-12-10,,2.0,275.871019893576,,,,
2015-12-11,,2.0,257.995780454492,,,,
2015-12-12,,2.0,416.865761579601,,,,
2015-12-13,,2.0,456.754742945117,,,,
2015-12-14,,2.0,202.61788967914,,,,
2015-12-15,,2.0,238.987287986511,,,,
2015-12-16,,2.0,239.155705804931,,,,
2015-12-17,,2.0,266.802079117368,,,,
2015-12-18,,2.0,247.565727389495,,,,
2015-12-19,,2.0,326.552122517566,,,,
2015-12-20,,2.0,368.79655844807,,,,
2015-12-21,,2.0,249.442416541576,,,,
2015-12-22,,2.0,298.307772523706,,,,
2015-12-23,,2.0,328.219884484061,,,,
2015-12-24,,2.0,395.242017468912,,,,
2015-12-27,,2.0,426.706629411613,,,,
2015-12-28,,2.0,380.798137500876,,,,
2015-12-29,,2.0,410.805384325764,,,,
2015-12-30,,2.0,534.795914565585,,,,
2015-12-31,,2.0,643.674702906675,,,,
2016-01-02,,2.0,534.255462379152,,,,
2016-01-03,,2.0,436.582470124766,,,,
2016-01-04,,2.0,283.580198278466,,,,
2016-01-05,,2.0,291.599756968942,,,,
2016-01-06,,2.0,255.147894787261,,,,
2016-01-07,,2.0,231.157221388404,,,,
2016-01-08,,2.0,240.732081245657,,,,
2016-01-09,,2.0,310.19021362033,,,,
2016-01-10,,2.0,410.089486410343,,,,
2016-01-11,,2.0,230.99605551649,,,,
2016-01-12,,2.0,209.647066822165,,,,
2016-01-13,,2.0,212.715205906421,,,,
2016-01-14,,2.0,245.041703770516,,,,
2016-01-15,,2.0,265.688670335341,,,,
2016-01-16,,2.0,294.730277690986,,,,
2016-01-17,,2.0,416.27974422688,,,,
2016-01-18,,2.0,196.76012234694,,,,
2016-01-19,,2.0,207.412383271762,,,,
2016-01-20,,2.0,233.00854277551,,,,
2016-01-21,,2.0,222.627075082388,,,,
2016-01-22,,2.0,246.118891098791,,,,
2016-01-23,,2.0,273.076862089786,,,,
2016-01-24,,2.0,387.324227337581,,,,
2016-01-25,,2.0,248.99728128206,,,,
2016-01-26,,2.0,221.127801890975,,,,
2016-01-27,,2.0,226.325022919998,,,,
2016-01-28,,2.0,236.14096812416,,,,
2016-01-29,,2.0,267.454875544475,,,,
2016-01-30,,2.0,329.964997391404,,,,
2016-01-31,,2.0,382.123533692755,,,,
2016-02-01,,2.0,320.500473747742,,,,
2016-02-02,,2.0,334.195166966653,,,,
2016-02-03,,2.0,295.824206669011,,,,
2016-02-04,,2.0,341.286700292853,,,,
2016-02-05,,2.0,287.795395648607,,,,
2016-02-06,,2.0,474.051333102261,,,,
2016-02-07,,2.0,579.707767204789,,,,
2016-02-08,,2.0,244.238888656956,,,,
2016-02-09,,2.0,291.262085727926,,,,
2016-02-10,,2.0,257.330664582919,,,,
2016-02-11,,2.0,297.503299343127,,,,
2016-02-12,,2.0,240.946116831232,,,,
2016-02-13,,2.0,426.139933426771,,,,
2016-02-14,,2.0,468.275277107278,,,,
2016-02-15,,2.0,290.195276965657,,,,
2016-02-16,,2.0,275.870590746456,,,,
2016-02-17,,2.0,282.850720027412,,,,
2016-02-18,,2.0,328.449175370905,,,,
2016-02-19,,2.0,322.078092028064,,,,
2016-02-20,,2.0,443.775109403269,,,,
2016-02-21,,2.0,498.815874652613,,,,
2016-02-22,,2.0,236.927035507922,,,,
2016-02-23,,2.0,260.990205479987,,,,
2016-02-24,,2.0,242.649924353059,,,,
2016-02-25,,2.0,237.155536345003,,,,
2016-02-26,,2.0,254.772713211861,,,,
2016-02-27,,2.0,344.439727506896,,,,
2016-02-28,,2.0,475.067504097736,,,,
2016-02-29,,2.0,213.574073422175,,,,
2016-03-01,,2.0,227.734771550322,,,,
2016-03-02,,2.0,222.095648232034,,,,
2016-03-03,,2.0,229.046716982771,,,,
2016-03-04,,2.0,219.883104831763,,,,
2016-03-05,,2.0,307.355804230078,,,,
2016-03-06,,2.0,424.997870111198,,,,
2016-03-07,,2.0,261.046920938025,,,,
2016-03-08,,2.0,266.517131416557,,,,
2016-03-09,,2.0,271.328765064048,,,,
2016-03-10,,2.0,293.908820913272,,,,
2016-03-11,,2.0,254.5335408235,,,,
2016-03-12,,2.0,369.210704930203,,,,
2016-03-13,,2.0,457.374192354555,,,,
2016-03-14,,2.0,248.430200784947,,,,
2016-03-15,,2.0,274.617100464435,,,,
2016-03-16,,2.0,284.674093245276,,,,
2016-03-17,,2.0,292.66701959477,,,,
2016-03-18,,2.0,271.254945413232,,,,
2016-03-19,,2.0,380.23741771866,,,,
2016-03-20,,2.0,527.51544193685,,,,
2016-03-21,,2.0,270.390507218686,,,,
2016-03-22,,2.0,305.474521378648,,,,
2016-03-23,,2.0,328.778860928535,,,,
2016-03-26,,2.0,603.695640303816,,,,
2016-03-27,,2.0,684.171162722579,,,,
2016-03-28,,2.0,593.601919712894,,,,
2016-03-29,,2.0,384.312439396431,,,,
2016-03-30,,2.0,337.623139607796,,,,
2016-03-31,,2.0,368.852751120523,,,,
2016-04-01,,2.0,369.569826021304,,,,
2016-04-02,,2.0,436.278040312197,,,,
2016-04-03,,2.0,401.200597393477,,,,
2016-04-04,,2.0,261.63640016653,,,,
2016-04-05,,2.0,246.716621441029,,,,
2016-04-06,,2.0,285.481476537921,,,,
2016-04-07,,2.0,281.790814958438,,,,
2016-04-08,,2.0,256.02856475427,,,,
2016-04-09,,2.0,350.321119468727,,,,
2016-04-10,,2.0,396.748147555459,,,,
2016-04-11,,2.0,266.366625292038,,,,
2016-04-12,,2.0,258.442290134172,,,,
2016-04-13,,2.0,264.607767409568,,,,
2016-04-14,,2.0,265.260826538153,,,,
2016-04-15,,2.0,252.480598904069,,,,
2016-04-16,,2.0,343.737114318693,,,,
2016-04-17,,2.0,414.521614252364,,,,
2016-04-18,,2.0,278.295779079878,,,,
2016-04-19,,2.0,246.549064599033,,,,
2016-04-20,,2.0,237.679797411646,,,,
2016-04-21,,2.0,275.748854017986,,,,
2016-04-22,,2.0,275.38376345089,,,,
2016-04-23,,2.0,332.231280619225,,,,
2016-04-24,,2.0,390.150348783304,,,,
2016-04-25,,2.0,291.664653265081,,,,
2016-04-26,,2.0,259.458654116745,,,,
2016-04-27,,2.0,245.398926176158,,,,
2016-04-28,,2.0,253.333171941653,,,,
2016-04-29,,2.0,303.736923397452,,,,
2016-04-30,,2.0,358.802853523612,,,,
2016-05-01,,2.0,482.578324661218,,,,
2016-05-02,,2.0,320.995419915468,,,,
2016-05-03,,2.0,289.708731482993,,,,
2016-05-04,,2.0,340.854574986743,,,,
2016-05-05,,2.0,520.85778075021,,,,
2016-05-06,,2.0,549.571974612779,,,,
2016-05-07,,2.0,513.379310537856,,,,
2016-05-08,,2.0,603.774496490781,,,,
2016-05-09,,2.0,316.234375653089,,,,
2016-05-10,,2.0,305.219598795191,,,,
2016-05-11,,2.0,309.345908790116,,,,
2016-05-12,,2.0,322.631252723179,,,,
2016-05-13,,2.0,329.450437716182,,,,
2016-05-14,,2.0,451.821867120768,,,,
2016-05-15,,2.0,522.220037792634,,,,
2016-05-16,,2.0,571.613453642502,,,,
2016-05-17,,2.0,399.004465280682,,,,
2016-05-18,,2.0,374.186876677991,,,,
2016-05-19,,2.0,332.185760629374,,,,
2016-05-20,,2.0,349.453247646396,,,,
2016-05-21,,2.0,417.308630991789,,,,
2016-05-22,,2.0,399.272621728124,,,,
2016-05-23,,2.0,339.099125176726,,,,
2016-05-24,,2.0,297.823624960247,,,,
2016-05-25,,2.0,275.388396878139,,,,
2016-05-26,,2.0,382.775874053643,,,,
2016-05-27,,2.0,428.082278565753,,,,
2016-05-28,,2.0,475.9291538663,,,,
2016-05-29,,2.0,536.394778519185,,,,
2016-05-30,,2.0,352.200537133603,,,,
2016-05-31,,2.0,336.967608768399,,,,
2016-06-01,,2.0,329.675592570305,,,,
2016-06-02,,2.0,300.201116439216,,,,
2016-06-03,,2.0,360.161707281065,,,,
2016-06-04,,2.0,484.977536743856,,,,
2016-06-05,,2.0,505.183025938884,,,,
2016-06-06,,2.0,336.086485363912,,,,
2016-06-07,,2.0,335.422218343796,,,,
2016-06-08,,2.0,359.982420677576,,,,
2016-06-09,,2.0,346.890563142984,,,,
2016-06-10,,2.0,382.462286135426,,,,
2016-06-11,,2.0,411.583071431955,,,,
2016-06-12,,2.0,493.709599656085,,,,
2016-06-13,,2.0,321.713222457414,,,,
2016-06-14,,2.0,306.10547510178,,,,
2016-06-15,,2.0,279.035829075679,,,,
2016-06-16,,2.0,305.679673037153,,,,
2016-06-17,,2.0,349.831794411109,,,,
2016-06-18,,2.0,455.115566690297,,,,
2016-06-19,,2.0,515.510722561944,,,,
2016-06-20,,2.0,414.129888774016,,,,
2016-06-21,,2.0,390.81874030213,,,,
2016-06-22,,2.0,437.625292013129,,,,
2016-06-23,,2.0,444.85642620105,,,,
2016-06-24,,2.0,504.789708077128,,,,
2016-06-25,,2.0,770.940264429072,,,,
2016-06-26,,2.0,673.058408685448,,,,
2016-06-27,,2.0,457.726032088298,,,,
2016-06-28,,2.0,402.680603677028,,,,
2016-06-29,,2.0,370.9905058322,,,,
2016-06-30,,2.0,402.024053504751,,,,
2016-07-01,,2.0,359.955266934243,,,,
2016-07-02,,2.0,458.046656207515,,,,
2016-07-03,,2.0,549.801708096745,,,,
2016-07-04,,2.0,366.052910892549,,,,
2016-07-05,,2.0,390.290376373584,,,,
2016-07-06,,2.0,423.119096446191,,,,
2016-07-08,,2.0,406.844268769529,,,,
2016-07-09,,2.0,411.184304372527,,,,
2016-07-10,,2.0,603.862275871903,,,,
2016-07-11,,2.0,434.120775058025,,,,
2016-07-12,,2.0,442.540104956313,,,,
2016-07-13,,2.0,441.154248420539,,,,
2016-07-14,,2.0,477.904668200072,,,,
2016-07-15,,2.0,455.61544571849,,,,
2016-07-16,,2.0,501.587558806011,,,,
2016-07-17,,2.0,666.527946705603,,,,
2016-07-19,,2.0,498.531530465481,,,,
2016-07-20,,2.0,504.911090771417,,,,
2016-07-21,,2.0,518.05696353344,,,,
2016-07-22,,2.0,552.606019978418,,,,
2016-07-23,,2.0,649.673625708709,,,,
2016-07-24,,2.0,642.671545332675,,,,
2016-07-25,,2.0,578.144391563216,,,,
2016-07-26,,2.0,591.405293925478,,,,
2016-07-27,,2.0,599.470800802549,,,,
2016-07-28,,2.0,589.818472576254,,,,
2016-07-29,,2.0,585.737375255411,,,,
2016-07-30,,2.0,654.881851014471,,,,
2016-07-31,,2.0,705.270631053338,,,,
2016-08-01,,2.0,612.243855464434,,,,
2016-08-02,,2.0,640.359288495899,,,,
2016-08-03,,2.0,546.681324306856,,,,
2016-08-04,,2.0,572.9375007087,,,,
2016-08-05,,2.0,582.139047360436,,,,
2016-08-06,,2.0,627.399879345698,,,,
2016-08-07,,2.0,717.630142641236,,,,
2016-08-08,,2.0,590.364639279926,,,,
2016-08-09,,2.0,614.057655871662,,,,
2016-08-10,,2.0,591.248086981698,,,,
2016-08-11,,2.0,598.898338586543,,,,
2016-08-12,,2.0,628.540557526445,,,,
2016-08-13,,2.0,738.269009184729,,,,
2016-08-16,,2.0,563.245539657153,,,,
2016-08-17,,2.0,580.959984588054,,,,
2016-08-18,,2.0,517.663284471291,,,,
2016-08-19,,2.0,547.814607365311,,,,
2016-08-20,,2.0,727.82813857717,,,,
2016-08-21,,2.0,611.969263585254,,,,
2016-08-22,,2.0,503.322164342482,,,,
2016-08-23,,2.0,394.591725517269,,,,
2016-08-24,,2.0,421.314999974756,,,,
2016-08-25,,2.0,423.336573971822,,,,
2016-08-26,,2.0,457.308960245821,,,,
2016-08-27,,2.0,591.839425440136,,,,
2016-08-28,,2.0,601.750589159833,,,,
2016-08-29,,2.0,375.061712132817,,,,
2016-08-30,,2.0,363.235887655092,,,,
2016-08-31,,2.0,365.214393739474,,,,
2016-09-01,,2.0,414.957000694047,,,,
2016-09-02,,2.0,387.212025911342,,,,
2016-09-03,,2.0,448.508773592816,,,,
2016-09-04,,2.0,504.632657854187,,,,
2016-09-05,,2.0,359.122720726491,,,,
2016-09-06,,2.0,377.634634092805,,,,
2016-09-07,,2.0,335.203709564339,,,,
2016-09-08,,2.0,414.047201809759,,,,
2016-09-09,,2.0,388.211917631675,,,,
2016-09-10,,2.0,507.689903698188,,,,
2016-09-11,,2.0,545.176831557782,,,,
2016-09-12,,2.0,360.218015490865,,,,
2016-09-13,,2.0,357.809460758136,,,,
2016-09-14,,2.0,362.729463906085,,,,
2016-09-15,,2.0,349.380070632085,,,,
2016-09-16,,2.0,351.893580474176,,,,
2016-09-17,,2.0,407.185483742369,,,,
2016-09-18,,2.0,480.542581284257,,,,
2016-09-19,,2.0,348.610476356749,,,,
2016-09-20,,2.0,328.479395676693,,,,
2016-09-21,,2.0,320.751362736203,,,,
2016-09-22,,2.0,333.491710900249,,,,
2016-09-23,,2.0,334.835340053426,,,,
2016-09-24,,2.0,382.884661267337,,,,
2016-09-25,,2.0,467.862772221578,,,,
2016-09-26,,2.0,288.924972627933,,,,
2016-09-27,,2.0,308.430274429297,,,,
2016-09-28,,2.0,276.95747509989,,,,
2016-09-29,,2.0,304.639393081772,,,,
2016-09-30,,2.0,292.054154725351,,,,
2016-10-01,,2.0,422.462880305042,,,,
2016-10-02,,2.0,562.125467854407,,,,
2016-10-03,,2.0,484.636032498125,,,,
2016-10-04,,2.0,334.855690002673,,,,
2016-10-05,,2.0,313.330103838322,,,,
2016-10-06,,2.0,345.113524952996,,,,
2016-10-07,,2.0,383.204234938422,,,,
2016-10-08,,2.0,366.932902975983,,,,
2016-10-09,,2.0,496.810974350594,,,,
2016-10-10,,2.0,380.153458343839,,,,
2016-10-11,,2.0,376.573866608268,,,,
2016-10-12,,2.0,344.070542410265,,,,
2016-10-13,,2.0,373.773464347884,,,,
2016-10-14,,2.0,362.891896618259,,,,
2016-10-15,,2.0,419.758055396142,,,,
2016-10-16,,2.0,531.445003131207,,,,
2016-10-17,,2.0,384.771661762652,,,,
2016-10-18,,2.0,401.418865570001,,,,
2016-10-19,,2.0,413.509458544512,,,,
2016-10-20,,2.0,361.39994077193,,,,
2016-10-21,,2.0,344.284592144664,,,,
2016-10-22,,2.0,362.998937459473,,,,
2016-10-23,,2.0,432.075653766841,,,,
2016-10-24,,2.0,283.900274763154,,,,
2016-10-25,,2.0,275.214526471799,,,,
2016-10-26,,2.0,289.426912922535,,,,
2016-10-27,,2.0,270.934898095161,,,,
2016-10-28,,2.0,259.659612215792,,,,
2016-10-29,,2.0,302.126163329756,,,,
2016-10-30,,2.0,473.283997822259,,,,
2016-10-31,,2.0,326.876981669562,,,,
2016-11-01,,2.0,247.262323992562,,,,
2016-11-02,,2.0,258.630529285405,,,,
2016-11-03,,2.0,279.971350500935,,,,
2016-11-04,,2.0,243.545607844563,,,,
2016-11-05,,2.0,281.817751432173,,,,
2016-11-06,,2.0,460.230229180135,,,,
2016-11-07,,2.0,255.648328676303,,,,
2016-11-08,,2.0,204.169287713438,,,,
2016-11-09,,2.0,225.625409365451,,,,
2016-11-10,,2.0,222.952935466743,,,,
2016-11-11,,2.0,248.496512725195,,,,
2016-11-12,,2.0,334.977522413811,,,,
2016-11-13,,2.0,474.067020573429,,,,
2016-11-14,,2.0,241.872122463559,,,,
2016-11-15,,2.0,226.597706259018,,,,
2016-11-16,,2.0,223.910531432435,,,,
2016-11-17,,2.0,217.353481812849,,,,
2016-11-18,,2.0,251.940427195203,,,,
2016-11-19,,2.0,241.369289867448,,,,
2016-11-20,,2.0,401.605485731958,,,,
2016-11-21,,2.0,269.243262515845,,,,
2016-11-22,,2.0,291.595873590611,,,,
2016-11-23,,2.0,228.728425858361,,,,
2016-11-24,,2.0,260.982600573745,,,,
2016-11-25,,2.0,273.012101942408,,,,
2016-11-26,,2.0,352.306886988669,,,,
2016-11-27,,2.0,469.43311875982,,,,
2016-11-28,,2.0,250.19685466648,,,,
2016-11-29,,2.0,267.035376741299,,,,
2016-11-30,,2.0,269.284875545542,,,,
2016-12-01,,2.0,289.176303581184,,,,
2016-12-02,,2.0,251.175708024115,,,,
2016-12-03,,2.0,303.777431914782,,,,
2016-12-04,,2.0,425.776045338157,,,,
2016-12-05,,2.0,248.023029715188,,,,
2016-12-06,,2.0,242.026570423275,,,,
2016-12-07,,2.0,254.664630713786,,,,
2016-12-08,,2.0,286.690546648509,,,,
2016-12-09,,2.0,240.502242286095,,,,
2016-12-10,,2.0,345.301145371851,,,,
2016-12-11,,2.0,486.685095537576,,,,
2016-12-12,,2.0,207.604751430375,,,,
2016-12-13,,2.0,233.770001608963,,,,
2016-12-14,,2.0,221.942272035382,,,,
2016-12-15,,2.0,249.859463715467,,,,
2016-12-16,,2.0,231.827718336113,,,,
2016-12-18,,2.0,565.041664760473,,,,
2016-12-19,,2.0,228.043120399182,,,,
2016-12-20,,2.0,230.544660181159,,,,
2016-12-21,,2.0,262.933974860887,,,,
2016-12-22,,2.0,294.632086675127,,,,
2016-12-23,,2.0,320.332320272135,,,,
2016-12-24,,2.0,435.412836448077,,,,
2016-12-27,,2.0,353.797791827776,,,,
2016-12-28,,2.0,369.891376672855,,,,
2016-12-29,,2.0,412.345692402398,,,,
2016-12-30,,2.0,488.254599774454,,,,
2016-12-31,,2.0,569.614587079687,,,,
2017-01-02,,2.0,363.785766586536,,,,
2017-01-03,,2.0,309.961108123739,,,,
2017-01-04,,2.0,299.025295009328,,,,
2017-01-05,,2.0,336.671269192301,,,,
2017-01-06,,2.0,275.932996044414,,,,
2017-01-07,,2.0,270.247354621077,,,,
2017-01-08,,2.0,352.056991405427,,,,
2017-01-09,,2.0,238.253386603281,,,,
2017-01-10,,2.0,204.467443051391,,,,
2017-01-11,,2.0,174.999832388788,,,,
2017-01-12,,2.0,209.351176619157,,,,
2017-01-13,,2.0,226.484139777162,,,,
2017-01-14,,2.0,264.018180316324,,,,
2017-01-15,,2.0,370.953894851707,,,,
2017-01-16,,2.0,221.861834510936,,,,
2017-01-17,,2.0,237.865415972532,,,,
2017-01-18,,2.0,229.183246697448,,,,
2017-01-19,,2.0,217.31433192757,,,,
2017-01-20,,2.0,246.618836422496,,,,
2017-01-21,,2.0,271.392050660175,,,,
2017-01-22,,2.0,378.605208890515,,,,
2017-01-23,,2.0,200.650869397269,,,,
2017-01-24,,2.0,224.008464683995,,,,
2017-01-25,,2.0,215.33818679634,,,,
2017-01-26,,2.0,248.421889120763,,,,
2017-01-27,,2.0,247.138197864919,,,,
2017-01-28,,2.0,313.682969192529,,,,
2017-01-29,,2.0,379.072962437235,,,,
2017-01-30,,2.0,239.843727193044,,,,
2017-01-31,,2.0,221.330857530692,,,,
2017-02-01,,2.0,239.504840288098,,,,
2017-02-02,,2.0,222.76706749452,,,,
2017-02-03,,2.0,212.92401534834,,,,
2017-02-04,,2.0,276.252863559981,,,,
2017-02-05,,2.0,374.084257351283,,,,
2017-02-06,,2.0,237.959555280101,,,,
2017-02-07,,2.0,266.645083093324,,,,
2017-02-08,,2.0,249.061981621222,,,,
2017-02-09,,2.0,250.490563349257,,,,
2017-02-10,,2.0,261.357365889667,,,,
2017-02-11,,2.0,370.184991912543,,,,
2017-02-12,,2.0,416.379213088695,,,,
2017-02-13,,2.0,253.451793499213,,,,
2017-02-14,,2.0,255.75728975769,,,,
2017-02-15,,2.0,278.538706748637,,,,
2017-02-16,,2.0,309.868693401512,,,,
2017-02-17,,2.0,272.294876852516,,,,
2017-02-18,,2.0,428.420760681624,,,,
2017-02-19,,2.0,447.567200414903,,,,
2017-02-20,,2.0,253.268174669793,,,,
2017-02-21,,2.0,228.580529593722,,,,
2017-02-22,,2.0,190.339694203761,,,,
2017-02-23,,2.0,211.823498155332,,,,
2017-02-24,,2.0,239.782123705357,,,,
2017-02-25,,2.0,312.627992129368,,,,
2017-02-26,,2.0,428.913586120998,,,,
2017-02-27,,2.0,309.386402370393,,,,
2017-02-28,,2.0,229.94140636776,,,,
2017-03-01,,2.0,249.680771523383,,,,
2017-03-02,,2.0,236.090084433661,,,,
2017-03-03,,2.0,238.976721219758,,,,
2017-03-04,,2.0,294.842273268246,,,,
2017-03-05,,2.0,402.778273319068,,,,
2017-03-06,,2.0,243.60177838846,,,,
2017-03-07,,2.0,220.995436239232,,,,
2017-03-08,,2.0,229.762106992602,,,,
2017-03-09,,2.0,270.975919358021,,,,
2017-03-10,,2.0,269.069152280242,,,,
2017-03-11,,2.0,275.941241422517,,,,
2017-03-12,,2.0,491.90798485682,,,,
2017-03-13,,2.0,242.464512144723,,,,
2017-03-14,,2.0,243.409665197197,,,,
2017-03-15,,2.0,241.207717005148,,,,
2017-03-16,,2.0,227.081015697025,,,,
2017-03-17,,2.0,225.002939044633,,,,
2017-03-18,,2.0,287.843905619013,,,,
2017-03-19,,2.0,381.163708694666,,,,
2017-03-20,,2.0,225.438695753547,,,,
2017-03-21,,2.0,234.577222381036,,,,
2017-03-22,,2.0,239.754869003961,,,,
2017-03-23,,2.0,242.789527548901,,,,
2017-03-24,,2.0,263.089113905418,,,,
2017-03-25,,2.0,332.663651438926,,,,
2017-03-26,,2.0,439.134557811679,,,,
2017-03-27,,2.0,281.658152255303,,,,
2017-03-28,,2.0,301.988407159166,,,,
2017-03-29,,2.0,283.901062102534,,,,
2017-03-30,,2.0,258.352530429171,,,,
2017-03-31,,2.0,335.790960706967,,,,
2017-04-01,,2.0,400.922478349418,,,,
2017-04-02,,2.0,432.301825932669,,,,
2017-04-03,,2.0,281.878141494214,,,,
2017-04-04,,2.0,281.892523822351,,,,
2017-04-05,,2.0,250.769371674356,,,,
2017-04-06,,2.0,254.338964495354,,,,
2017-04-07,,2.0,334.908836896616,,,,
2017-04-08,,2.0,437.165237854628,,,,
2017-04-09,,2.0,436.776106619664,,,,
2017-04-10,,2.0,371.780197997679,,,,
2017-04-11,,2.0,358.664757300646,,,,
2017-04-12,,2.0,355.373078137408,,,,
2017-04-13,,2.0,538.001607100292,,,,
2017-04-15,,2.0,703.461610637217,,,,
2017-04-16,,2.0,587.643444652763,,,,
2017-04-17,,2.0,535.752770931191,,,,
2017-04-18,,2.0,385.935119291841,,,,
2017-04-19,,2.0,335.51977175735,,,,
2017-04-20,,2.0,379.098895887089,,,,
2017-04-21,,2.0,362.773394053737,,,,
2017-04-22,,2.0,288.896109942583,,,,
2017-04-23,,2.0,344.478120384968,,,,
2017-04-24,,2.0,252.01457232722,,,,
2017-04-25,,2.0,264.954804770732,,,,
2017-04-26,,2.0,249.875360970281,,,,
2017-04-27,,2.0,307.530107231385,,,,
2017-04-28,,2.0,307.704983145882,,,,
2017-04-29,,2.0,398.46430059208,,,,
2017-04-30,,2.0,562.916646456546,,,,
2017-05-02,,2.0,315.630672686886,,,,
2017-05-03,,2.0,284.682835501851,,,,
2017-05-04,,2.0,295.915357606995,,,,
2017-05-05,,2.0,285.806850844963,,,,
2017-05-06,,2.0,362.221217999852,,,,
2017-05-07,,2.0,508.869139944886,,,,
2017-05-08,,2.0,311.132934202698,,,,
2017-05-09,,2.0,329.987372950283,,,,
2017-05-10,,2.0,336.064196426434,,,,
2017-05-11,,2.0,363.473342078586,,,,
2017-05-12,,2.0,367.750542687151,,,,
2017-05-13,,2.0,459.7247031502,,,,
2017-05-14,,2.0,530.58659713245,,,,
2017-05-15,,2.0,342.889202042715,,,,
2017-05-16,,2.0,313.764952419603,,,,
2017-05-17,,2.0,280.817288739061,,,,
2017-05-18,,2.0,292.893495200293,,,,
2017-05-19,,2.0,323.868172489266,,,,
2017-05-20,,2.0,399.207931088701,,,,
2017-05-21,,2.0,490.732842299275,,,,
2017-05-22,,2.0,320.454391423915,,,,
2017-05-23,,2.0,298.6104668373,,,,
2017-05-24,,2.0,321.683000444292,,,,
2017-05-25,,2.0,482.301654528959,,,,
2017-05-26,,2.0,477.872595597851,,,,
2017-05-27,,2.0,466.44498663774,,,,
2017-05-28,,2.0,562.175923774896,,,,
2017-05-29,,2.0,353.209476241264,,,,
2017-05-30,,2.0,317.086764790425,,,,
2017-05-31,,2.0,312.984752322811,,,,
2017-06-01,,2.0,326.444731043874,,,,
2017-06-02,,2.0,352.166900202888,,,,
2017-06-03,,2.0,430.671317030427,,,,
2017-06-04,,2.0,475.727406203782,,,,
2017-06-05,,2.0,631.207142909744,,,,
2017-06-06,,2.0,405.757523699606,,,,
2017-06-07,,2.0,328.179059389348,,,,
2017-06-08,,2.0,333.992680117377,,,,
2017-06-09,,2.0,360.541873839481,,,,
2017-06-10,,2.0,394.659748547811,,,,
2017-06-11,,2.0,468.687847891715,,,,
2017-06-12,,2.0,321.626699370205,,,,
2017-06-13,,2.0,359.221168966116,,,,
2017-06-14,,2.0,329.596145708856,,,,
2017-06-15,,2.0,442.307093391398,,,,
2017-06-16,,2.0,452.798153358759,,,,
